rmse,mse,evs,mae,msle,meae,r_square
1.961208139693407,3.846337367199673,0.9986067612380048,1.0992419164052107,0.00012696104346965548,0.4835323058763805,0.9986043073610128
1.9472415988206355,3.7917498441775446,0.9986259444274289,1.0882258797918245,0.0001260246612408622,0.4337818849594868,0.9986241151409316
