,timestamp,High
404,2005-09-27,43.72999954223633
405,2005-09-28,43.7400016784668
406,2005-09-29,44.79999923706055
407,2005-09-30,45.84000015258789
408,2005-10-01,45.84000015258789
409,2005-10-02,45.84000015258789
410,2005-10-03,46.59000015258789
411,2005-10-04,46.11999893188477
412,2005-10-05,45.290000915527344
413,2005-10-06,44.810001373291016
414,2005-10-07,44.61000061035156
415,2005-10-08,44.61000061035156
416,2005-10-09,44.61000061035156
417,2005-10-10,44.38000106811523
418,2005-10-11,44.31999969482422
419,2005-10-12,43.68000030517578
420,2005-10-13,42.97999954223633
421,2005-10-14,43.86999893188477
422,2005-10-15,43.86999893188477
423,2005-10-16,43.86999893188477
424,2005-10-17,45.02000045776367
425,2005-10-18,45.04999923706055
426,2005-10-19,45.86000061035156
427,2005-10-20,46.06999969482422
428,2005-10-21,46.04999923706055
429,2005-10-22,46.04999923706055
430,2005-10-23,46.04999923706055
431,2005-10-24,46.959999084472656
432,2005-10-25,47.0
433,2005-10-26,41.099998474121094
434,2005-10-27,39.900001525878906
435,2005-10-28,39.650001525878906
436,2005-10-29,39.650001525878906
437,2005-10-30,39.650001525878906
438,2005-10-31,40.38999938964844
439,2005-11-01,40.7400016784668
440,2005-11-02,41.22999954223633
441,2005-11-03,42.0
442,2005-11-04,41.79999923706055
443,2005-11-05,41.79999923706055
444,2005-11-06,41.79999923706055
445,2005-11-07,41.47000122070313
446,2005-11-08,42.11000061035156
447,2005-11-09,42.0
448,2005-11-10,42.45000076293945
449,2005-11-11,43.040000915527344
450,2005-11-12,43.040000915527344
451,2005-11-13,43.040000915527344
452,2005-11-14,43.0
453,2005-11-15,45.6500015258789
454,2005-11-16,45.4000015258789
455,2005-11-17,46.7599983215332
456,2005-11-18,48.0
457,2005-11-19,48.0
458,2005-11-20,48.0
459,2005-11-21,48.31000137329102
460,2005-11-22,49.0099983215332
461,2005-11-23,48.959999084472656
462,2005-11-24,48.959999084472656
463,2005-11-25,48.47999954223633
464,2005-11-26,48.47999954223633
465,2005-11-27,48.47999954223633
466,2005-11-28,49.11999893188477
467,2005-11-29,49.43000030517578
468,2005-11-30,48.68000030517578
469,2005-12-01,49.4000015258789
470,2005-12-02,49.52999877929688
471,2005-12-03,49.52999877929688
472,2005-12-04,49.52999877929688
473,2005-12-05,49.349998474121094
474,2005-12-06,49.9000015258789
475,2005-12-07,49.47000122070313
476,2005-12-08,49.099998474121094
477,2005-12-09,49.040000915527344
478,2005-12-10,49.040000915527344
479,2005-12-11,49.040000915527344
480,2005-12-12,49.29999923706055
481,2005-12-13,49.66999816894531
482,2005-12-14,49.599998474121094
483,2005-12-15,49.95000076293945
484,2005-12-16,49.91999816894531
485,2005-12-17,49.91999816894531
486,2005-12-18,49.91999816894531
487,2005-12-19,50.0
488,2005-12-20,48.599998474121094
489,2005-12-21,49.06000137329102
490,2005-12-22,49.27999877929688
491,2005-12-23,49.38999938964844
492,2005-12-24,49.38999938964844
493,2005-12-25,49.38999938964844
494,2005-12-26,49.38999938964844
495,2005-12-27,49.099998474121094
496,2005-12-28,48.54999923706055
497,2005-12-29,48.459999084472656
498,2005-12-30,48.20000076293945
499,2005-12-31,48.20000076293945
